----- Warming up -----
Iteration 1
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    282.272 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    320.494 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    277.654 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    299.343 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    335.731 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    316.116 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    281.557 ms
  QuicksortVariant3(pivot: MIDDLE)                                                   -> time =    302.068 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    329.707 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    288.088 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    285.640 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    275.376 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    272.196 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    267.125 ms
  QuicksortVariant3(pivot: MEDIAN3)                                                  -> time =    337.845 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    280.877 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant2(pivot: MIDDLE))  -> time =    267.439 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    301.311 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    287.533 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    290.471 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    305.151 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    291.695 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    261.078 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    293.533 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    272.617 ms
  QuicksortVariant1(pivot: MIDDLE)                                                   -> time =    303.954 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    299.335 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    287.244 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    329.484 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    286.230 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    273.157 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    277.238 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant2(pivot: MEDIAN3)) -> time =    274.683 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    277.141 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MEDIAN3)) -> time =    272.792 ms
  QuicksortVariant2(pivot: MEDIAN3)                                                  -> time =    332.089 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    260.766 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    262.140 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    306.131 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    257.632 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    259.521 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    291.024 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    280.802 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    273.444 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    303.499 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    257.211 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    290.806 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    272.658 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    328.027 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant2(pivot: MEDIAN3)) -> time =    272.123 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    262.275 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    312.495 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant2(pivot: MIDDLE))  -> time =    258.545 ms <<< NEW RECORD :-)
  QuicksortVariant1(pivot: MEDIAN3)                                                  -> time =    328.788 ms
Iteration 5
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    287.422 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    296.501 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    338.101 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    298.321 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    288.586 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    276.898 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    276.043 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    337.854 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    280.242 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    309.257 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    297.144 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    311.897 ms
  QuicksortVariant1(pivot: MEDIAN3)                                                  -> time =    339.944 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    328.501 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    283.762 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    306.336 ms
  QuicksortVariant2(pivot: MIDDLE)                                                   -> time =    343.873 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    322.449 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    288.046 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    292.224 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    339.838 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    282.901 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    304.083 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    349.181 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    337.510 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    320.385 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    320.738 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    302.313 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant2(pivot: MEDIAN3)) -> time =    290.435 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    286.673 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    308.830 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    265.617 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    273.165 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    266.875 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    268.490 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    297.597 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    262.037 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    326.422 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    262.796 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    291.459 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    265.622 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    267.835 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant2(pivot: MIDDLE))  -> time =    263.668 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    277.291 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    290.446 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    305.906 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    286.952 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    313.938 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    327.355 ms <<< NEW RECORD :-)
  QuicksortVariant1(pivot: MIDDLE)                                                   -> time =    304.327 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    296.202 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    269.818 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant1(pivot: MEDIAN3)) -> time =    264.264 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    263.386 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    283.634 ms
  QuicksortVariant2(pivot: MEDIAN3)                                                  -> time =    337.845 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    334.025 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    276.279 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant2(pivot: MEDIAN3)) -> time =    271.405 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    283.343 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    284.619 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    308.193 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    268.139 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant2(pivot: MIDDLE))  -> time =    265.193 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    280.080 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    277.197 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    288.020 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MEDIAN3)) -> time =    265.699 ms
  QuicksortVariant3(pivot: MIDDLE)                                                   -> time =    301.324 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    277.111 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    282.740 ms
  QuicksortVariant3(pivot: MEDIAN3)                                                  -> time =    329.494 ms <<< NEW RECORD :-)
Iteration 6
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    272.581 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    318.288 ms
  QuicksortVariant2(pivot: MEDIAN3)                                                  -> time =    331.014 ms
  QuicksortVariant1(pivot: MEDIAN3)                                                  -> time =    321.140 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    294.641 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    287.021 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    295.314 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    302.431 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    257.626 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    276.355 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    332.822 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    272.373 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    288.403 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    292.318 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    270.771 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    287.541 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    295.985 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant2(pivot: MIDDLE))  -> time =    259.461 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    260.967 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    296.810 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    329.250 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    286.266 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    257.048 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    309.892 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    256.761 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    324.928 ms
  QuicksortVariant3(pivot: MIDDLE)                                                   -> time =    299.226 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    275.607 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    275.312 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    278.100 ms
  QuicksortVariant1(pivot: MIDDLE)                                                   -> time =    304.940 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    267.096 ms
  QuicksortVariant2(pivot: MIDDLE)                                                   -> time =    321.692 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    317.853 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    322.104 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    306.314 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    261.312 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    311.945 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    274.685 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    267.200 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    266.190 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    268.687 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant2(pivot: MIDDLE))  -> time =    260.883 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    273.145 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant2(pivot: MEDIAN3)) -> time =    271.326 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant1(pivot: MEDIAN3)) -> time =    266.040 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    258.912 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    282.628 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    268.572 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    267.642 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    267.873 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MEDIAN3)) -> time =    270.548 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    271.872 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    288.001 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    271.676 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    257.597 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    306.542 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    258.684 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    279.014 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    255.054 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    269.765 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    296.727 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    298.731 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    297.410 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    268.153 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    303.009 ms <<< NEW RECORD :-)
  QuicksortVariant3(pivot: MEDIAN3)                                                  -> time =    342.936 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    321.397 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    271.736 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    259.874 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    285.936 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant2(pivot: MEDIAN3)) -> time =    267.503 ms
Iteration 7
  QuicksortVariant3(pivot: MIDDLE)                                                   -> time =    302.379 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    279.591 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    303.353 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    272.617 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    256.784 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    259.776 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    304.389 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    289.057 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MIDDLE))    -> time =    298.248 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    264.648 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    281.904 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MIDDLE))    -> time =    293.398 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    274.907 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    286.091 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    262.094 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    323.207 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    274.849 ms
  QuicksortImproved(threshold: 96, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    263.912 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MIDDLE))   -> time =    290.677 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    331.674 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    282.590 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    273.173 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    297.948 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MEDIAN3)) -> time =    270.217 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MIDDLE))  -> time =    258.842 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    275.613 ms
  QuicksortImproved(threshold: 16, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    293.544 ms
  QuicksortVariant2(pivot: MIDDLE)                                                   -> time =    308.224 ms <<< NEW RECORD :-)
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    312.052 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant1(pivot: MEDIAN3))  -> time =    272.317 ms
  QuicksortImproved(threshold: 2, partitioning: QuicksortVariant2(pivot: MEDIAN3))   -> time =    330.877 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant1(pivot: MEDIAN3)) -> time =    269.757 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    263.030 ms
  QuicksortImproved(threshold: 64, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    267.208 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant1(pivot: MIDDLE))   -> time =    268.770 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant1(pivot: MEDIAN3))   -> time =    306.975 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    276.158 ms
  QuicksortImproved(threshold: 8, partitioning: QuicksortVariant3(pivot: MEDIAN3))   -> time =    309.355 ms
  QuicksortImproved(threshold: 128, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    257.893 ms
  QuicksortImproved(threshold: 48, partitioning: QuicksortVariant3(pivot: MIDDLE))   -> time =    263.414 ms
  QuicksortImproved(threshold: 32, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    282.076 ms
  QuicksortImproved(threshold: 192, partitioning: QuicksortVariant3(pivot: MIDDLE))  -> time =    261.280 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant2(pivot: MEDIAN3))  -> time =    290.478 ms
  QuicksortImproved(threshold: 4, partitioning: QuicksortVariant1(pivot: MIDDLE))    -> time =    297.590 ms
  QuicksortVariant1(pivot: MIDDLE)                                                   -> time =    300.267 ms
  QuicksortImproved(threshold: 24, partitioning: QuicksortVariant3(pivot: MEDIAN3))  -> time =    288.129 ms
